fecha_emision,fecha_corte,id,producto,fe_inventario,cantidad_mb,fe_proceso,cantidad_mb_lim,vlmen_fndo_ttal,ANON_CO_OSINERG,ANON_PTA_ABASTECIMIENTO,cantidad_mb_scaled,cantidad_mb_lim_scaled,vlmen_fndo_ttal_scaled
20250701,20250701,1,G Premium,2025-01-12 00:00:00,35.985,2025-01-19 12:10:02,35.985,0.033,3dcd3239e2,83ae64708f,-0.050321488086599024,-0.050321488086599024,-0.28800613538468595
20250701,20250701,2,G Premium,2025-01-09 00:00:00,0.0,2025-01-16 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,3,G Premium,2025-01-22 00:00:00,0.32607,2025-01-29 12:10:02,0.32607,0.00029,6ef1e6909e,9fc7ed4647,-0.4199637260590307,-0.4199637260590307,-0.29078907751422656
20250701,20250701,4,G Premium,2025-02-02 00:00:00,16.2148,2025-02-09 12:10:02,16.2148,2.6157,98feeeb363,335ac645f3,-0.25526036239277056,-0.25526036239277056,-0.06827196730261313
20250701,20250701,5,G Premium,2025-01-05 00:00:00,0.0,2025-01-12 12:10:01,0.0,0.0,13c3a19c48,0af6a53b9b,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,6,G Premium,2025-01-06 00:00:00,0.0,2025-01-13 12:10:01,0.0,0.0,13c3a19c48,0af6a53b9b,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,7,G Premium,2025-01-24 00:00:00,0.0,2025-01-31 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,8,G Premium,2025-01-05 00:00:00,0.41415,2025-01-12 12:10:01,0.41415,0.0,6712a90afd,21f2e15b7a,-0.4190506844080162,-0.4190506844080162,-0.29081375049550345
20250701,20250701,9,G Premium,2025-01-06 00:00:00,0.0562,2025-01-13 12:10:01,0.0562,0.0,6712a90afd,21f2e15b7a,-0.4227612118714659,-0.4227612118714659,-0.29081375049550345
20250701,20250701,10,G Premium,2025-01-31 00:00:00,0.781,2025-02-07 12:10:02,0.781,0.01,ae79ee44db,1c8735200b,-0.41524789910289944,-0.41524789910289944,-0.28996295803767996
20250701,20250701,11,G Premium,2025-01-29 00:00:00,9.277,2025-02-05 12:10:02,9.277,0.05,3dcd3239e2,83ae64708f,-0.32717794148460355,-0.32717794148460355,-0.286559788206386
20250701,20250701,12,G Premium,2025-01-22 00:00:00,0.0,2025-01-29 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,13,G Premium,2025-01-30 00:00:00,0.0,2025-02-06 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,14,G Premium,2025-02-09 00:00:00,59.135,2025-02-16 12:10:02,59.135,1.885,4cf95d140f,6c0c0fb3aa,0.18965256074385645,0.18965256074385645,-0.13043937219577556
20250701,20250701,15,G Premium,2025-02-10 00:00:00,3.747,2025-02-17 12:10:01,3.747,0.091,8709d6cc57,40a28403d5,-0.3845021959136497,-0.3845021959136497,-0.28307153912930966
20250701,20250701,16,G Premium,2025-02-04 00:00:00,13.5511,2025-02-11 12:10:02,13.5511,2.3097,98feeeb363,335ac645f3,-0.28287240878022996,-0.28287240878022996,-0.09430621651201193
20250701,20250701,17,G Premium,2025-02-08 00:00:00,3.483,2025-02-15 12:10:01,3.483,0.035,aa1f2db9b4,bd9a626c4f,-0.38723883301478323,-0.38723883301478323,-0.28783597689312124
20250701,20250701,18,G Premium,2025-02-11 00:00:00,1.414,2025-02-18 12:10:02,1.414,0.01,ae79ee44db,1c8735200b,-0.40868618968995435,-0.40868618968995435,-0.28996295803767996
20250701,20250701,19,G Premium,2025-02-07 00:00:00,11.3827,2025-02-14 12:10:01,11.3827,2.2952,98feeeb363,335ac645f3,-0.30535015078817634,-0.30535015078817634,-0.09553986557585599
20250701,20250701,20,G Premium,2025-02-12 00:00:00,1.328,2025-02-19 12:10:02,1.328,0.01,ae79ee44db,1c8735200b,-0.4095776699577478,-0.4095776699577478,-0.28996295803767996
20250701,20250701,21,G Premium,2025-02-10 00:00:00,3.483,2025-02-17 12:10:01,3.483,0.035,aa1f2db9b4,bd9a626c4f,-0.38723883301478323,-0.38723883301478323,-0.28783597689312124
20250701,20250701,22,G Premium,2025-02-09 00:00:00,0.0,2025-02-16 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,23,G Premium,2025-02-26 00:00:00,0.0,2025-03-05 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,24,G Premium,2025-02-14 00:00:00,29.218,2025-02-21 12:10:02,29.218,0.05,3dcd3239e2,83ae64708f,-0.12046854590239565,-0.12046854590239565,-0.286559788206386
20250701,20250701,25,G Premium,2025-03-01 00:00:00,0.0,2025-03-08 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,26,G Premium,2025-02-07 00:00:00,28.17322,2025-02-14 12:10:01,28.17322,0.31319,88e7fc29c2,55376407d5,-0.13129878723013144,-0.13129878723013144,-0.26416778150892956
20250701,20250701,27,G Premium,2025-02-09 00:00:00,2.511,2025-02-16 12:10:02,2.511,0.004,7f4a492646,40a396d3e7,-0.39731463325077465,-0.39731463325077465,-0.2904734335123741
20250701,20250701,28,G Premium,2025-02-08 00:00:00,203.114,2025-02-15 12:10:01,203.114,27.071,aef48fddb6,7cf5cc2019,1.6821460197745324,1.6821460197745324,2.0123665120784673
20250701,20250701,29,G Premium,2025-01-05 00:00:00,28.025,2025-01-12 12:10:01,28.025,11.791,f031034954,f187d23508,-0.1328352431056239,-0.1328352431056239,0.712355636524174
20250701,20250701,30,G Premium,2025-01-06 00:00:00,40.827,2025-01-13 12:10:01,40.827,1.885,4cf95d140f,6c0c0fb3aa,-0.0001290757999007492,-0.0001290757999007492,-0.13043937219577556
20250701,20250701,31,G Premium,2025-01-07 00:00:00,0.0,2025-01-14 12:10:01,0.0,0.0,13c3a19c48,0af6a53b9b,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,32,G Premium,2025-01-12 00:00:00,0.0,2025-01-19 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,33,G Premium,2025-01-06 00:00:00,15.5367,2025-01-13 12:10:01,15.5367,2.4399,98feeeb363,335ac645f3,-0.2622895806438259,-0.2622895806438259,-0.08322889871115006
20250701,20250701,34,G Premium,2025-01-01 00:00:00,0.0,2025-01-08 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,35,G Premium,2025-01-07 00:00:00,1.114,2025-01-14 12:10:01,1.114,0.01,ae79ee44db,1c8735200b,-0.41179600457760607,-0.41179600457760607,-0.28996295803767996
20250701,20250701,36,G Premium,2025-01-22 00:00:00,0.0,2025-01-29 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,37,G Premium,2025-01-15 00:00:00,47.422,2025-01-22 12:10:02,47.422,13.002,f031034954,f187d23508,0.06823502148030891,0.06823502148030891,0.8153866031665986
20250701,20250701,38,G Premium,2025-01-12 00:00:00,0.59,2025-01-19 12:10:02,0.59,0.10858,e90944ccc2,ac27e8b233,-0.417227814581371,-0.417227814581371,-0.28157584598845603
20250701,20250701,39,G Premium,2025-01-01 00:00:00,1.791,2025-01-08 12:10:02,1.791,0.004,7f4a492646,40a396d3e7,-0.40477818898113876,-0.40477818898113876,-0.2904734335123741
20250701,20250701,40,G Premium,2025-01-30 00:00:00,2.573,2025-02-06 12:10:02,2.573,0.004,7f4a492646,40a396d3e7,-0.3966719381739933,-0.3966719381739933,-0.2904734335123741
20250701,20250701,41,G Premium,2025-01-26 00:00:00,5.17366,2025-02-02 12:10:05,5.17366,0.31319,88e7fc29c2,55376407d5,-0.36971336755492584,-0.36971336755492584,-0.26416778150892956
20250701,20250701,42,G Premium,2025-01-09 00:00:00,3.71084,2025-01-16 12:10:02,3.71084,0.31319,88e7fc29c2,55376407d5,-0.38487703226810804,-0.38487703226810804,-0.26416778150892956
20250701,20250701,43,G Premium,2025-01-29 00:00:00,0.41,2025-02-05 12:10:02,0.41,0.10858,e90944ccc2,ac27e8b233,-0.4190937035139621,-0.4190937035139621,-0.28157584598845603
20250701,20250701,44,G Premium,2025-01-30 00:00:00,11.691,2025-02-06 12:10:02,11.691,0.242,b7c0f5e3b5,693e66b85d,-0.30215429768863294,-0.30215429768863294,-0.270224573016175
20250701,20250701,45,G Premium,2025-02-13 00:00:00,0.959,2025-02-20 12:10:02,0.959,0.01,ae79ee44db,1c8735200b,-0.4134027422695594,-0.4134027422695594,-0.28996295803767996
20250701,20250701,46,G Premium,2025-02-09 00:00:00,8.977,2025-02-16 12:10:02,8.977,0.243,b7c0f5e3b5,693e66b85d,-0.3302877563722552,-0.3302877563722552,-0.27013949377039265
20250701,20250701,47,G Premium,2025-02-11 00:00:00,0.0,2025-02-18 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,48,G Premium,2025-02-10 00:00:00,230.588,2025-02-17 12:10:01,230.588,27.071,aef48fddb6,7cf5cc2019,1.9669428671856741,1.9669428671856741,2.0123665120784673
20250701,20250701,49,G Premium,2025-02-12 00:00:00,0.0,2025-02-19 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,50,G Premium,2025-02-08 00:00:00,50.566,2025-02-15 12:10:01,50.566,1.885,4cf95d140f,6c0c0fb3aa,0.10082588150289869,0.10082588150289869,-0.13043937219577556
20250701,20250701,51,G Premium,2025-02-09 00:00:00,45.043,2025-02-16 12:10:02,45.043,14.124,f031034954,f187d23508,0.04357418942123102,0.04357418942123102,0.9108455169343942
20250701,20250701,52,G Premium,2025-02-26 00:00:00,0.3208,2025-03-05 12:10:02,0.3208,0.0,6712a90afd,21f2e15b7a,-0.42001835514055713,-0.42001835514055713,-0.29081375049550345
20250701,20250701,53,G Premium,2025-03-03 00:00:00,0.0,2025-03-10 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,54,G Premium,2025-02-11 00:00:00,3.408,2025-02-18 12:10:02,3.408,0.091,8709d6cc57,40a28403d5,-0.38801628673669614,-0.38801628673669614,-0.28307153912930966
20250701,20250701,55,G Premium,2025-02-08 00:00:00,0.0,2025-02-15 12:10:01,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,56,G Premium,2025-02-12 00:00:00,4.043,2025-02-19 12:10:02,4.043,0.091,8709d6cc57,40a28403d5,-0.3814338452245001,-0.3814338452245001,-0.28307153912930966
20250701,20250701,57,G Premium,2025-01-07 00:00:00,0.0503,2025-01-14 12:10:01,0.0503,0.0,6712a90afd,21f2e15b7a,-0.4228223715642564,-0.4228223715642564,-0.29081375049550345
20250701,20250701,58,G Premium,2025-01-12 00:00:00,0.3669,2025-01-19 12:10:02,0.3669,0.0,6712a90afd,21f2e15b7a,-0.4195404802528213,-0.4195404802528213,-0.29081375049550345
20250701,20250701,59,G Premium,2025-01-06 00:00:00,0.0,2025-01-13 12:10:01,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,60,G Premium,2025-01-13 00:00:00,0.59,2025-01-20 12:10:02,0.59,0.10858,e90944ccc2,ac27e8b233,-0.417227814581371,-0.417227814581371,-0.28157584598845603
20250701,20250701,61,G Premium,2025-01-01 00:00:00,8.588,2025-01-08 12:10:02,8.588,0.243,b7c0f5e3b5,693e66b85d,-0.3343201496765769,-0.3343201496765769,-0.27013949377039265
20250701,20250701,62,G Premium,2025-01-17 00:00:00,0.747,2025-01-24 12:10:02,0.747,0.01,ae79ee44db,1c8735200b,-0.4156003447901666,-0.4156003447901666,-0.28996295803767996
20250701,20250701,63,G Premium,2025-01-07 00:00:00,0.0,2025-01-14 12:10:01,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,64,G Premium,2025-01-01 00:00:00,30.74,2025-01-08 12:10:02,30.74,11.791,f031034954,f187d23508,-0.1046914183723761,-0.1046914183723761,0.712355636524174
20250701,20250701,65,G Premium,2025-01-12 00:00:00,1.34,2025-01-19 12:10:02,1.34,0.01,ae79ee44db,1c8735200b,-0.40945327736224174,-0.40945327736224174,-0.28996295803767996
20250701,20250701,66,G Premium,2025-01-22 00:00:00,0.4734,2025-01-29 12:10:02,0.4734,0.0,6712a90afd,21f2e15b7a,-0.418436495967705,-0.418436495967705,-0.29081375049550345
20250701,20250701,67,G Premium,2025-01-19 00:00:00,9.485,2025-01-26 12:10:02,9.485,0.033,3dcd3239e2,83ae64708f,-0.3250218031624984,-0.3250218031624984,-0.28800613538468595
20250701,20250701,68,G Premium,2025-01-09 00:00:00,11.0823,2025-01-16 12:10:02,11.0823,2.4293,98feeeb363,335ac645f3,-0.3084641120956782,-0.3084641120956782,-0.08413073871644297
20250701,20250701,69,G Premium,2025-01-31 00:00:00,0.0,2025-02-07 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,70,G Premium,2025-04-30 00:00:00,0.0,2025-05-07 12:10:01,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,71,G Premium,2025-02-25 00:00:00,0.0,2025-03-04 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,72,G Premium,2025-04-29 00:00:00,8.808,2025-05-06 12:10:02,8.808,0.243,b7c0f5e3b5,693e66b85d,-0.3320396187589657,-0.3320396187589657,-0.27013949377039265
20250701,20250701,73,G Premium,2025-03-28 00:00:00,212.201,2025-04-04 12:10:02,212.201,27.071,aef48fddb6,7cf5cc2019,1.7763423127215021,1.7763423127215021,2.0123665120784673
20250701,20250701,74,G Premium,2025-05-15 00:00:00,49.316,2025-05-22 12:10:02,49.316,13.782,f031034954,f187d23508,0.08786831947101664,0.08786831947101664,0.8817484148768309
20250701,20250701,75,G Premium,2025-05-08 00:00:00,12.278,2025-05-15 12:10:02,12.278,0.243,b7c0f5e3b5,693e66b85d,-0.29606942655846114,-0.29606942655846114,-0.27013949377039265
20250701,20250701,76,G Premium,2025-05-07 00:00:00,0.0,2025-05-14 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,77,G Premium,2025-05-16 00:00:00,54.151,2025-05-23 12:10:02,54.151,1.833,4cf95d140f,6c0c0fb3aa,0.1379881694103364,0.1379881694103364,-0.1348634929764577
20250701,20250701,78,G Premium,2025-05-17 00:00:00,6.052,2025-05-24 12:10:02,6.052,0.035,aa1f2db9b4,bd9a626c4f,-0.3606084515268592,-0.3606084515268592,-0.28783597689312124
20250701,20250701,79,G Premium,2025-05-08 00:00:00,47.338,2025-05-15 12:10:02,47.338,13.782,f031034954,f187d23508,0.06736427331176648,0.06736427331176648,0.8817484148768309
20250701,20250701,80,G Premium,2025-06-11 00:00:00,0.0,2025-06-18 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,81,G Premium,2025-05-14 00:00:00,365.158,2025-05-21 12:10:02,365.158,50.325,aef48fddb6,7cf5cc2019,3.3619021652899677,3.3619021652899677,3.9907992935012113
20250701,20250701,82,G Premium,2025-05-15 00:00:00,0.26932,2025-05-22 12:10:02,0.26932,0.00029,6ef1e6909e,9fc7ed4647,-0.42055199937527815,-0.42055199937527815,-0.29078907751422656
20250701,20250701,83,G Premium,2025-05-27 00:00:00,19.369,2025-06-03 12:10:28,19.369,0.034,3dcd3239e2,83ae64708f,-0.22256376866400068,-0.22256376866400068,-0.2879210561389036
20250701,20250701,84,G Premium,2025-05-16 00:00:00,0.0,2025-05-23 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,85,G Premium,2025-03-06 00:00:00,1.294,2025-03-13 12:10:01,1.294,0.01,ae79ee44db,1c8735200b,-0.4099301156450151,-0.4099301156450151,-0.28996295803767996
20250701,20250701,86,G Premium,2025-03-10 00:00:00,7.882,2025-03-17 12:10:02,7.882,0.243,b7c0f5e3b5,693e66b85d,-0.34163858071218395,-0.34163858071218395,-0.27013949377039265
20250701,20250701,87,G Premium,2025-03-01 00:00:00,0.0,2025-03-08 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,88,G Premium,2025-03-01 00:00:00,12.709,2025-03-08 12:10:02,12.709,0.091,8709d6cc57,40a28403d5,-0.2916016591698682,-0.2916016591698682,-0.28307153912930966
20250701,20250701,89,G Premium,2025-03-10 00:00:00,70.246,2025-03-17 12:10:02,70.246,15.099,f031034954,f187d23508,0.3048297381328495,0.3048297381328495,0.9937977815721845
20250701,20250701,90,G Premium,2025-03-14 00:00:00,0.89,2025-03-21 12:10:02,0.89,0.10858,e90944ccc2,ac27e8b233,-0.4141179996937193,-0.4141179996937193,-0.28157584598845603
20250701,20250701,91,G Premium,2025-03-06 00:00:00,0.0,2025-03-13 12:10:01,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,92,G Premium,2025-03-01 00:00:00,4.189,2025-03-08 12:10:02,4.189,0.035,aa1f2db9b4,bd9a626c4f,-0.3799204019791762,-0.3799204019791762,-0.28783597689312124
20250701,20250701,93,G Premium,2025-03-23 00:00:00,36.55,2025-03-30 12:10:01,36.55,0.033,3dcd3239e2,83ae64708f,-0.04446467004818837,-0.04446467004818837,-0.28800613538468595
20250701,20250701,94,G Premium,2025-04-27 00:00:00,396.936,2025-05-04 12:10:02,396.936,56.023,aef48fddb6,7cf5cc2019,3.6913144902892854,3.6913144902892854,4.475580835969036
20250701,20250701,95,G Premium,2025-02-20 00:00:00,0.0,2025-02-27 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,96,G Premium,2025-04-21 00:00:00,0.0,2025-04-28 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,97,G Premium,2025-04-23 00:00:00,1.195,2025-04-30 12:10:02,1.195,0.01,ae79ee44db,1c8735200b,-0.4109563545579401,-0.4109563545579401,-0.28996295803767996
20250701,20250701,98,G Premium,2025-02-20 00:00:00,3.393,2025-02-27 12:10:02,3.393,0.004,7f4a492646,40a396d3e7,-0.38817177748107873,-0.38817177748107873,-0.2904734335123741
20250701,20250701,99,G Premium,2025-04-13 00:00:00,38.02,2025-04-20 12:10:02,38.02,12.363,f031034954,f187d23508,-0.029226577098695018,-0.029226577098695018,0.7610209651116775
20250701,20250701,100,G Premium,2025-02-20 00:00:00,9.984,2025-02-27 12:10:02,9.984,0.243,b7c0f5e3b5,693e66b85d,-0.31984914439937107,-0.31984914439937107,-0.27013949377039265
20250701,20250701,101,G Premium,2025-04-25 00:00:00,0.0,2025-05-02 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,102,G Premium,2025-04-03 00:00:00,14.8653,2025-04-10 12:10:01,14.8653,2.3661,98feeeb363,335ac645f3,-0.26924934636239045,-0.26924934636239045,-0.08950774704988744
20250701,20250701,103,G Premium,2025-04-24 00:00:00,0.1399,2025-05-01 12:10:02,0.1399,0.0,6712a90afd,21f2e15b7a,-0.42189357351781115,-0.42189357351781115,-0.29081375049550345
20250701,20250701,104,G Premium,2025-04-21 00:00:00,3.591,2025-04-28 12:10:02,3.591,0.004,7f4a492646,40a396d3e7,-0.38611929965522857,-0.38611929965522857,-0.2904734335123741
20250701,20250701,105,G Premium,2025-03-27 00:00:00,13.1949,2025-04-03 12:10:02,13.1949,2.3171,98feeeb363,335ac645f3,-0.286564795656835,-0.286564795656835,-0.09367663009322254
20250701,20250701,106,G Premium,2025-04-18 00:00:00,5.653,2025-04-25 12:10:02,5.653,0.092,8709d6cc57,40a28403d5,-0.36474450532743596,-0.36474450532743596,-0.28298645988352733
20250701,20250701,107,G Premium,2025-04-29 00:00:00,0.0,2025-05-06 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,108,G Premium,2025-02-20 00:00:00,44.801,2025-02-27 12:10:02,44.801,14.124,f031034954,f187d23508,0.04106560541185869,0.04106560541185869,0.9108455169343942
20250701,20250701,109,G Premium,2025-04-20 00:00:00,0.59,2025-04-27 12:10:02,0.59,0.10858,e90944ccc2,ac27e8b233,-0.417227814581371,-0.417227814581371,-0.28157584598845603
20250701,20250701,110,G Premium,2025-04-12 00:00:00,0.16776,2025-04-19 12:10:02,0.16776,0.00029,6ef1e6909e,9fc7ed4647,-0.4216047753752445,-0.4216047753752445,-0.29078907751422656
20250701,20250701,111,G Premium,2025-04-15 00:00:00,0.0,2025-04-22 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,112,G Premium,2025-04-19 00:00:00,1.354,2025-04-26 12:11:39,1.354,0.01,ae79ee44db,1c8735200b,-0.4093081526674847,-0.4093081526674847,-0.28996295803767996
20250701,20250701,113,G Premium,2025-04-21 00:00:00,0.0,2025-04-28 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,114,G Premium,2025-04-25 00:00:00,8.72881,2025-05-02 12:10:02,8.72881,0.31319,88e7fc29c2,55376407d5,-0.33286050622880947,-0.33286050622880947,-0.26416778150892956
20250701,20250701,115,G Premium,2025-04-12 00:00:00,0.0,2025-04-19 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,116,G Premium,2025-03-28 00:00:00,52.492,2025-04-04 12:10:02,52.492,1.885,4cf95d140f,6c0c0fb3aa,0.12079089308162248,0.12079089308162248,-0.13043937219577556
20250701,20250701,117,G Premium,2025-02-25 00:00:00,17.22181,2025-03-04 12:10:02,17.22181,0.31319,88e7fc29c2,55376407d5,-0.2448216467593901,-0.2448216467593901,-0.26416778150892956
20250701,20250701,118,G Premium,2025-04-15 00:00:00,0.0049,2025-04-22 12:10:02,0.0049,0.0,6712a90afd,21f2e15b7a,-0.42329299021725436,-0.42329299021725436,-0.29081375049550345
20250701,20250701,119,G Premium,2025-04-27 00:00:00,3.942,2025-05-04 12:10:02,3.942,0.034,3dcd3239e2,83ae64708f,-0.3824808162366761,-0.3824808162366761,-0.2879210561389036
20250701,20250701,120,G Premium,2025-04-20 00:00:00,1.247,2025-04-27 12:10:02,1.247,0.01,ae79ee44db,1c8735200b,-0.4104173199774138,-0.4104173199774138,-0.28996295803767996
20250701,20250701,121,G Premium,2025-05-07 00:00:00,51.82233,2025-05-14 12:10:02,51.82233,0.31319,88e7fc29c2,55376407d5,0.11384906062891016,0.11384906062891016,-0.26416778150892956
20250701,20250701,122,G Premium,2025-05-14 00:00:00,58.866,2025-05-21 12:10:02,58.866,1.833,4cf95d140f,6c0c0fb3aa,0.18686409339459545,0.18686409339459545,-0.1348634929764577
20250701,20250701,123,G Premium,2025-05-21 00:00:00,0.54,2025-05-28 12:10:02,0.54,0.10858,e90944ccc2,ac27e8b233,-0.4177461170626463,-0.4177461170626463,-0.28157584598845603
20250701,20250701,124,G Premium,2025-05-06 00:00:00,59.473,2025-05-13 12:10:07,59.473,0.033,3dcd3239e2,83ae64708f,0.19315628551727734,0.19315628551727734,-0.28800613538468595
20250701,20250701,125,G Premium,2025-05-08 00:00:00,0.32968,2025-05-15 12:10:02,0.32968,0.00029,6ef1e6909e,9fc7ed4647,-0.4199263046198826,-0.4199263046198826,-0.29078907751422656
20250701,20250701,126,G Premium,2025-05-16 00:00:00,2.248,2025-05-23 12:10:02,2.248,0.004,7f4a492646,40a396d3e7,-0.4000409043022827,-0.4000409043022827,-0.2904734335123741
20250701,20250701,127,G Premium,2025-05-17 00:00:00,350.346,2025-05-24 12:10:02,350.346,50.325,aef48fddb6,7cf5cc2019,3.208360238236978,3.208360238236978,3.9907992935012113
20250701,20250701,128,G Premium,2025-05-15 00:00:00,0.0,2025-05-22 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,129,G Premium,2025-05-07 00:00:00,10.0215,2025-05-14 12:10:02,10.0215,2.3509,98feeeb363,335ac645f3,-0.3194604175384146,-0.3194604175384146,-0.09080095158577912
20250701,20250701,130,G Premium,2025-05-08 00:00:00,0.0,2025-05-15 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,131,G Premium,2025-05-06 00:00:00,0.38,2025-05-13 12:10:07,0.38,0.10858,e90944ccc2,ac27e8b233,-0.41940468500272715,-0.41940468500272715,-0.28157584598845603
20250701,20250701,132,G Premium,2025-05-16 00:00:00,6.948,2025-05-23 12:10:02,6.948,0.243,b7c0f5e3b5,693e66b85d,-0.35132047106240616,-0.35132047106240616,-0.27013949377039265
20250701,20250701,133,G Premium,2025-05-14 00:00:00,0.0,2025-05-21 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,134,G Premium,2025-03-31 00:00:00,8.365,2025-04-07 12:10:02,8.365,0.092,8709d6cc57,40a28403d5,-0.33663177874306466,-0.33663177874306466,-0.28298645988352733
20250701,20250701,135,G Premium,2025-03-19 00:00:00,49.08687,2025-03-26 12:10:03,49.08687,0.31319,88e7fc29c2,55376407d5,0.08549314652032448,0.08549314652032448,-0.26416778150892956
20250701,20250701,136,G Premium,2025-03-01 00:00:00,155.665,2025-03-08 12:10:02,155.665,27.071,aef48fddb6,7cf5cc2019,1.1902873310939153,1.1902873310939153,2.0123665120784673
20250701,20250701,137,G Premium,2025-03-15 00:00:00,0.0,2025-03-22 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,138,G Premium,2025-03-14 00:00:00,0.806,2025-03-21 12:10:02,0.806,0.01,ae79ee44db,1c8735200b,-0.4149887478622618,-0.4149887478622618,-0.28996295803767996
20250701,20250701,139,G Premium,2025-03-10 00:00:00,1.593,2025-03-17 12:10:02,1.593,0.00795,6ef1e6909e,9fc7ed4647,-0.40683066680698887,-0.40683066680698887,-0.29013737049153376
